SubjectID,n_total_events,n_compile_errors,n_run_events,compile_error_rate,compile_success_rate,avg_score,max_score,early_avg_score,late_avg_score,score_improvement,score_trend_per_hour,session_count,activity_span_hours,unique_problems,n_early_problems,avg_attempts_early,max_attempts_early,correct_eventually_rate,at_risk_rate_early,FinalGrade,at_risk,grade_group
9e6bc03970c47b5183cb2ee13799dcca,316,96,110,0.3038,0.534,0.5249,1.0,0.4494,0.6363,0.1869,0.000216,8,1606.3,46,30.0,2.466666666666667,14.0,,,0.8033,0,Good
9ed19fde2d99cd17ceafd0fe127f3176,157,59,49,0.3758,0.4537,0.237,1.0,0.237,,,0.000241,2,263.84,7,,,,,,0.0,1,At-Risk
9f3d342d38e036a9137ef3e270d9d79c,486,172,157,0.3539,0.4772,0.4454,1.0,0.3706,0.7333,0.3627,0.000375,19,1697.13,41,30.0,4.633333333333334,28.0,,,0.57,0,Passing
a0340694826ab06bae7fe3167683c669,43,9,17,0.2093,0.6538,0.5882,1.0,0.5882,,,2.758541,1,0.44,10,10.0,1.7,6.0,,,0.66,0,Passing
a0cce36de7a1457b6802255fcec69081,460,118,171,0.2565,0.5917,0.4404,1.0,0.397,0.5017,0.1046,0.000113,10,1750.9,50,30.0,3.8333333333333335,17.0,,,0.5821000000000001,0,Passing
a1d41c14c1d0aa9b9cc1e228d962fe42,119,21,49,0.1765,0.7,0.404,1.0,0.6589,,,-0.000618,3,674.48,16,16.0,3.0,17.0,,,0.8017,0,Good
a23f9327866d3bafd064964c9f0fcb6f,342,94,124,0.2749,0.5688,0.529,1.0,0.6345,0.5154,-0.1191,-0.000201,11,1697.06,36,30.0,3.2666666666666666,9.0,,,0.86,0,Excellent
a36d22467b9c3af222b5e231e3b23791,892,410,241,0.4596,0.3702,0.4292,1.0,0.3488,0.5268,0.178,0.000183,9,1659.2,50,30.0,5.0,26.0,,,0.8,0,Good
a382db0a40615cdbe363ae0b4b2eb262,1727,421,653,0.2438,0.608,0.3259,1.0,0.3275,0.3663,0.0388,6.2e-05,29,1684.24,50,30.0,13.3,67.0,,,0.7817000000000001,0,Good
a3d2924150c8fc0c437925e9bc080941,358,198,80,0.5531,0.2878,0.4404,1.0,0.2582,0.9091,0.6509,0.000686,4,1132.45,30,20.0,3.45,27.0,,,0.426,1,At-Risk
a3dfec8b6a89762b454f0b5e660c2e78,416,78,169,0.1875,0.6842,0.4709,1.0,0.6302,0.4543,-0.1759,-0.0001,8,1689.53,50,30.0,3.4,15.0,,,0.9,0,Excellent
a4546d484e137a6c92e317daae0e7131,776,184,296,0.2371,0.6167,0.3267,1.0,0.4031,0.332,-0.0711,8e-06,21,1428.08,40,20.0,9.2,24.0,,,0.8567,0,Excellent
a45613e8740e38fe7d019d79fbf8712b,903,217,343,0.2403,0.6125,0.3987,1.0,0.3966,0.5292,0.1326,9.9e-05,22,1657.5,50,30.0,7.566666666666666,27.0,,,0.7733,0,Good
a52fd55f42010405991a333187181f7e,458,114,172,0.2489,0.6014,0.4312,1.0,0.4491,0.4724,0.0233,-8e-06,10,1680.73,50,30.0,3.7666666666666666,10.0,,,0.6128,0,Passing
a64a1476544db9bd76a6d1f024a3a8c6,364,102,131,0.2802,0.5622,0.4781,1.0,0.4789,0.4753,-0.0036,9.2e-05,11,1734.0,50,30.0,2.6,7.0,,,0.7240000000000001,0,Good
a64a1476544db9bd76a6d1f024a3a8c6,364,102,131,0.2802,0.5622,0.4781,1.0,0.4789,0.4753,-0.0036,9.2e-05,11,1734.0,50,30.0,2.6,7.0,,,0.7240000000000001,0,Good
a65eb348fb03103dcd48530b52b996a7,469,117,176,0.2495,0.6007,0.5394,1.0,0.4738,0.5373,0.0636,7.5e-05,8,1773.6,50,30.0,3.1666666666666665,25.0,,,0.82,0,Good
a6a71cb59c7579f7039912b62d92e2f1,145,41,52,0.2828,0.5591,0.5985,1.0,0.6671,,,-0.000221,4,679.42,18,,,,,,,0,
a6ed9258d53b17bac9cfd263432af8fa,195,43,76,0.2205,0.6387,0.6692,1.0,0.6428,,,0.000116,5,669.67,30,,,,,,,0,
a70a600d7c593ca50cc6639cd64ed71a,453,109,172,0.2406,0.6121,0.4186,1.0,0.4563,0.3414,-0.1148,-8.9e-05,5,1165.0,37,27.0,4.481481481481482,12.0,,,0.76,0,Good
a7ce4026f43a4491f1284bb38d96f440,89,3,43,0.0337,0.9348,0.9284,1.0,1.0,0.8462,-0.1538,-0.00015,4,1119.61,39,29.0,1.0344827586206897,2.0,,,0.24,1,At-Risk
a82522020d282a227480d2929c6f8a04,65,17,24,0.2615,0.5854,0.5367,1.0,0.5367,,,1.359327,1,0.65,10,,,,,,,0,
a82ed528e2511d3232d2c92e274ffe31,819,211,304,0.2576,0.5903,0.3557,1.0,0.3671,0.4229,0.0558,2.8e-05,14,1697.33,42,30.0,7.733333333333333,27.0,,,0.94,0,Excellent
a8442efac020cf971575de816beb459e,196,84,56,0.4286,0.4,0.5724,1.0,0.5248,,,0.000497,2,672.93,16,,,,,,0.0,1,At-Risk
a8578be2fe9a67d039ee7b4f18697286,488,82,203,0.168,0.7123,0.4342,1.0,0.4042,0.4808,0.0766,3.1e-05,7,1703.56,50,30.0,4.566666666666666,48.0,,,0.904,0,Excellent
a95c40505b26d14572fa13eb4f2e7fe0,195,111,42,0.5692,0.2745,0.3101,1.0,0.3101,,,0.557586,1,1.08,10,,,,,,,0,
a9db15913897019149a2807337f4a0f8,297,105,96,0.3535,0.4776,0.5702,1.0,0.4418,0.6667,0.2249,0.000188,6,1631.5,50,30.0,2.2,14.0,,,0.36,1,At-Risk
aa8cb12cf9bdaf4c309614e7a427b480,278,54,112,0.1942,0.6747,0.4522,1.0,0.585,0.5424,-0.0426,-7.4e-05,4,1126.27,32,22.0,3.4545454545454546,12.0,,,0.96,0,Excellent
acb797b40a9632e6a031b31100b37630,151,17,67,0.1126,0.7976,0.8556,1.0,0.7448,0.9565,0.2117,0.000181,5,1683.01,50,30.0,1.4,5.0,,,0.76,0,Good
ad8d3a0a0f0a084a97fad357c649438c,102,28,37,0.2745,0.5692,0.427,1.0,0.427,,,0.180418,1,1.47,10,10.0,3.7,15.0,,,0.616,0,Passing
b083c8db8880429bba105c048a7ea1b6,433,169,132,0.3903,0.4385,0.5114,1.0,0.4598,0.6112,0.1513,0.000118,6,1680.83,48,28.0,2.8214285714285716,14.0,,,0.3717,1,At-Risk
b0e2ff951d07b244a06800304fb423f0,397,245,76,0.6171,0.2368,0.6014,1.0,0.505,0.6667,0.1617,0.000183,5,1094.74,40,,,,,,,0,
b0eec27361a2a03d4480b560df531df7,260,64,98,0.2462,0.6049,0.5145,1.0,0.5367,0.4618,-0.0749,-6.1e-05,4,1680.64,29,20.0,3.45,13.0,,,0.8006,0,Good
b326a08bb69d28ec5947c8438f12dd66,655,145,255,0.2214,0.6375,0.4258,1.0,0.4975,0.4117,-0.0858,-6.3e-05,8,1675.71,50,30.0,4.7,22.0,,,0.748,0,Good
b36fd154dd0df788b77b7cfe39200ba3,563,203,180,0.3606,0.47,0.4377,1.0,0.4099,0.4186,0.0087,-1.6e-05,6,1660.25,50,30.0,3.9,22.0,,,0.8172,0,Good
b42a32350172cd36370226a103aae213,28,2,13,0.0714,0.8667,0.8462,1.0,0.8462,,,2.185215,1,0.31,10,,,,,,,0,
b569502f473b890f9fcfc45b8a227baa,236,42,97,0.178,0.6978,0.7045,1.0,0.8119,0.6083,-0.2036,-8.6e-05,9,1584.77,50,30.0,1.9666666666666666,6.0,,,0.52,0,Passing
b57532bada44706da665a55d2ce2011e,334,134,100,0.4012,0.4274,0.537,1.0,0.5054,0.7391,0.2337,0.000127,9,1681.48,48,30.0,2.566666666666667,8.0,,,0.6964,0,Passing
b5bd9ec2c8ff3cb0c9f606c1a59ec4b9,368,46,161,0.125,0.7778,0.5768,1.0,0.9538,0.572,-0.3817,-8.8e-05,11,1700.77,40,20.0,4.15,13.0,,,0.8717,0,Excellent
b844b947d3f4f2829acc21c79ee6ef5e,445,119,163,0.2674,0.578,0.4568,1.0,0.5108,0.3577,-0.153,-0.000122,9,1687.94,40,23.0,3.9130434782608696,10.0,,,0.8,0,Good
b899ce5418c4ff13144e96c1af4d6306,750,204,273,0.272,0.5723,0.4226,1.0,0.4808,0.422,-0.0588,-5.3e-05,12,1677.55,50,30.0,6.0,58.0,,,0.86,0,Excellent
b9e255d57bdc3d30828bfd835b86749c,232,86,73,0.3707,0.4591,0.6626,1.0,0.4607,0.8696,0.4089,0.000321,7,1673.06,50,30.0,1.6666666666666667,6.0,,,0.45,1,At-Risk
bc0573e9c47c22585365c4c8351b46b1,765,337,214,0.4405,0.3884,0.2325,1.0,0.2325,,,-0.000798,2,291.58,11,,,,,,,0,
bcbf5e0ae48ef7e5439863381d1a69bf,1554,488,533,0.314,0.522,0.3865,1.0,0.3317,0.401,0.0693,5e-05,9,1672.97,50,30.0,10.966666666666667,40.0,,,0.82,0,Good
bf13848f7f02f488b2e12e009a8b0df3,3,1,1,0.3333,0.5,0.0,0.0,0.0,,,,1,0.0,1,,,,,,,0,
bfa20d86a59044ef90a4609dde03985c,1020,410,305,0.402,0.4266,0.2032,1.0,0.1975,0.2175,0.0201,2e-05,9,1705.78,48,28.0,7.214285714285714,24.0,,,0.6867,0,Passing
bfdaa03572493747c3b01ad7a0a5c973,220,68,76,0.3091,0.5278,0.6131,1.0,0.5119,0.6875,0.1756,0.000302,8,1132.87,40,,,,,,,0,
bfe6c14c945256de12a6add92c83b4d9,298,88,105,0.2953,0.544,0.4583,1.0,0.4872,0.5089,0.0217,9e-06,6,1684.3,42,26.0,2.923076923076923,9.0,,,0.6688,0,Passing
bffa67e3385cb95c2bd8c0a76d82c150,837,195,321,0.233,0.6221,0.3992,1.0,0.4577,0.3625,-0.0953,-0.000122,11,1150.02,37,,,,,,,0,
c27181a18d3b30d14d66a1a56c068548,584,138,223,0.2363,0.6177,0.4355,1.0,0.4655,0.5237,0.0582,8.9e-05,9,1633.0,50,30.0,4.833333333333333,34.0,,,0.765,0,Good
c2d6b7f8db832c0be60251cf412e35c5,352,86,133,0.2443,0.6073,0.4268,1.0,0.7857,0.3795,-0.4062,-0.000146,4,1679.33,40,20.0,3.3,13.0,,,0.85,0,Excellent
c2e8b74defb073cd8cf4e942136ea164,220,84,68,0.3818,0.4474,0.6284,1.0,0.4871,0.8315,0.3444,0.000211,4,1631.77,40,30.0,1.8,15.0,,,0.45,1,At-Risk
c310d9645160ce5cc084d231d24d20e5,311,101,105,0.3248,0.5097,0.5059,1.0,0.6267,0.3819,-0.2447,-7.8e-05,7,1679.47,50,30.0,1.6333333333333333,8.0,,,0.6429,0,Passing
c5383525e91474a4e5d7dcfee92c054f,789,131,329,0.166,0.7152,0.4064,1.0,0.4503,0.4348,-0.0155,-6e-06,15,1707.98,50,30.0,7.066666666666666,24.0,,,0.8332999999999999,0,Good
c5b86fa907b96e38e377ddfe82802cc6,487,107,190,0.2197,0.6397,0.3831,1.0,0.484,0.3937,-0.0903,-9e-05,9,1705.46,48,30.0,3.8666666666666667,12.0,,,0.6944,0,Passing
c5f79d384b8024d5adddb872f9651f38,338,142,98,0.4201,0.4083,0.3555,1.0,0.3016,0.1429,-0.1587,8.8e-05,7,1024.91,27,25.0,3.56,27.0,,,0.415,1,At-Risk
c5fe17b7a8d023ade2bbb05e574eef78,880,248,316,0.2818,0.5603,0.3698,1.0,0.5524,0.2736,-0.2788,-0.000158,14,1706.47,40,30.0,8.0,30.0,,,0.5489,0,Passing
c77409b2f7dabc444a533b98d9381690,154,36,59,0.2338,0.6211,0.8122,1.0,0.7471,0.8095,0.0624,0.000109,5,1676.88,47,30.0,1.2666666666666666,5.0,,,0.77,0,Good
c8720c9e82b818798e7b391fd62adf33,538,116,211,0.2156,0.6453,0.401,1.0,0.446,0.5898,0.1437,0.000159,9,1607.5,50,30.0,5.1,20.0,,,0.92,0,Excellent
c876914f82ce54cb533b186afd41166e,196,60,68,0.3061,0.5312,0.7461,1.0,0.6851,0.7194,0.0343,4.4e-05,5,1672.85,50,30.0,1.3,6.0,,,0.3704,1,At-Risk
c9bd2d5f2fb6cea41198dc6a2f817331,453,89,182,0.1965,0.6716,0.4915,1.0,0.4641,0.5996,0.1355,0.000125,10,1079.45,40,30.0,5.1,19.0,,,0.7468,0,Good
caeed832ab664f42bc7ebe8a0ea0edc6,415,87,164,0.2096,0.6534,0.4937,1.0,0.4077,0.5104,0.1027,0.000144,7,1680.07,44,24.0,4.875,25.0,,,0.7020000000000001,0,Good
cb03474483e366b5c8dd9f4a2a7537c1,829,271,279,0.3269,0.5073,0.3418,1.0,0.3126,0.3547,0.0421,2.3e-05,8,1682.3,50,30.0,4.866666666666666,44.0,,,0.693,0,Passing
cbd7fb1bba4de3486f76147a75f3ec89,770,284,243,0.3688,0.4611,0.2713,1.0,0.3084,0.3018,-0.0066,-3.3e-05,9,1127.36,40,30.0,5.766666666666667,20.0,,,0.53,0,Passing
cc70903297fe1e25537ae50aea186306,173,25,74,0.1445,0.7475,0.7929,1.0,0.7101,0.808,0.098,8.8e-05,5,1682.46,50,30.0,1.4,4.0,,,0.42,1,At-Risk
ccd44234c58cba8173f8ae706a0fce24,403,125,139,0.3102,0.5265,0.4772,1.0,0.3305,0.5173,0.1868,0.00016,9,1446.11,40,20.0,3.6,18.0,,,0.5961,0,Passing
ccf4769973f7658ac976a063527c4292,232,36,98,0.1552,0.7313,0.6774,1.0,0.6737,0.625,-0.0487,-3.8e-05,8,1682.45,50,30.0,2.2,8.0,,,0.825,0,Good
cd2018beeece5fb0a71a96308e567bde,1051,485,283,0.4615,0.3685,0.2452,1.0,0.2268,0.3743,0.1475,0.000125,9,1578.66,50,30.0,7.266666666666667,32.0,,,0.4979,1,At-Risk
ce6c92303f38d297e263c7180f03d402,129,7,61,0.0543,0.8971,0.8891,1.0,1.0,0.8,-0.2,-0.000148,5,1677.29,50,30.0,1.1666666666666667,3.0,,,0.4,1,At-Risk
cf3c6554ad00bedbfcad15f7ea7d5879,329,91,119,0.2766,0.5667,0.4717,1.0,0.3395,0.7143,0.3748,0.000307,6,1750.37,50,,,,,,0.0,1,At-Risk
cfa932116e1a833196044a79151ccba3,1566,714,426,0.4559,0.3737,0.3015,1.0,0.318,0.3035,-0.0145,1.2e-05,9,1678.42,50,30.0,10.033333333333333,47.0,,,0.78,0,Good
cfcfc30e3761dbef9fa08c44799f5ae5,22,8,7,0.3636,0.4667,0.0,0.0,0.0,,,0.0,1,0.27,1,,,,,,0.0,1,At-Risk
d07d8b37dae3d7092c9f0c88945f0b6e,219,69,75,0.3151,0.5208,0.3511,1.0,0.3511,,,0.000775,3,287.22,13,13.0,5.769230769230769,14.0,,,0.7983,0,Good
d0a17b281c3e4eaef6718d891e38cb42,185,63,61,0.3405,0.4919,0.8749,1.0,0.8519,0.8519,-0.0,-6e-06,5,1753.79,50,30.0,1.1333333333333333,3.0,,,0.34,1,At-Risk
d14220ee66aeec73c49038385428ec4c,115,25,45,0.2174,0.6429,0.7131,1.0,0.7239,,,8e-05,3,671.32,29,29.0,1.5172413793103448,5.0,,,0.4522,1,At-Risk
d169e16da608a6a8d61bc64a2d333e8a,811,341,235,0.4205,0.408,0.3143,1.0,0.2502,0.4838,0.2336,0.000228,10,1694.72,50,30.0,5.8,27.0,,,0.7111,0,Good
d185c5ed37536ac0063f735f7a15dd24,718,242,238,0.337,0.4958,0.4016,1.0,0.4546,0.4108,-0.0437,-4.8e-05,15,1733.59,49,29.0,4.482758620689655,15.0,,,0.9,0,Excellent
d29af1fd577b037033dd1149e816d521,351,111,120,0.3162,0.5195,0.4527,1.0,0.4498,0.9405,0.4906,0.000204,6,1687.84,40,30.0,3.5,15.0,,,0.92,0,Excellent
d37eb50d868361ea729bb4147eb3c1d8,73,15,29,0.2055,0.6591,0.6852,1.0,0.7592,0.625,-0.1342,-0.000119,2,1127.5,20,10.0,1.3,3.0,,,0.5367000000000001,0,Passing
d45959550312221e15fde04690b18acd,6,2,2,0.3333,0.5,0.0,0.0,0.0,,,,1,0.05,1,,,,,,,0,
d7419ae04f248e5105ac3d0700389775,983,355,314,0.3611,0.4694,0.243,1.0,0.2479,0.2378,-0.0101,9e-06,13,1420.01,36,19.0,8.736842105263158,41.0,,,0.7243999999999999,0,Good
d77314b5c23c087d9b5ed587e88800d2,594,116,239,0.1953,0.6732,0.4683,1.0,0.4331,0.484,0.0509,3.7e-05,19,1594.12,50,30.0,4.533333333333333,28.0,,,0.9,0,Excellent
d843407a1a701630bb297c1148229eff,335,131,102,0.391,0.4378,0.4865,1.0,0.4155,0.4762,0.0607,0.000238,4,1028.57,40,30.0,2.6333333333333333,21.0,,,0.49,1,At-Risk
d8ec7fefbec9864f0453074a21fc2067,368,162,103,0.4402,0.3887,0.4453,1.0,0.468,0.4231,-0.0449,3e-05,5,1675.08,40,20.0,2.35,16.0,,,0.5811,0,Passing
d90d801833a681b169e4f86c64784cdd,119,25,47,0.2101,0.6528,0.4656,1.0,0.4656,,,0.041435,1,1.11,10,,,,,,,0,
d99fa3a9dd5df426e62b19597322920a,253,51,101,0.2016,0.6645,0.6116,1.0,0.4872,0.75,0.2628,0.000244,6,1682.85,36,20.0,3.5,15.0,,,0.3677,1,At-Risk
da441fc259bec560a67460b17f4b657e,834,216,309,0.259,0.5886,0.4929,1.0,0.596,0.5026,-0.0935,-7.1e-05,19,1689.44,50,30.0,6.2,29.0,,,0.7137,0,Good
dbc50898cf582dfebd6d7adf4eaf9eb6,373,55,159,0.1475,0.743,0.477,1.0,0.613,0.491,-0.122,-0.000101,14,1679.47,43,24.0,3.75,11.0,,,0.88,0,Excellent
dbfce512dcdabc6b6e2724b6ec44efda,314,120,97,0.3822,0.447,0.5419,1.0,0.6162,0.6389,0.0227,8.5e-05,4,1361.8,40,20.0,3.1,11.0,,,0.84,0,Good
dc1913d422398c25c5f0b81cab94cc87,518,144,187,0.278,0.565,0.4342,1.0,0.4169,0.4075,-0.0093,5.1e-05,11,1670.47,46,26.0,4.6923076923076925,19.0,,,0.762,0,Good
dc5631bb775757e5ae1e430034ad1a21,987,355,316,0.3597,0.4709,0.3149,1.0,0.3204,0.3459,0.0255,2.7e-05,12,1675.63,50,30.0,6.733333333333333,22.0,,,0.77,0,Good
dcf531edc9b229acfe0f4b87e1e278dd,193,57,68,0.2953,0.544,0.7647,1.0,0.6774,0.84,0.1626,0.000108,5,1679.8,50,30.0,1.4,4.0,,,0.62,0,Passing
ddeebdeefdb7e7e7a697e1c3e3d8ef54,302,86,108,0.2848,0.5567,0.4372,1.0,0.324,0.7692,0.4453,0.000351,11,1707.58,40,30.0,3.1333333333333333,18.0,,,0.52,0,Passing
def130d0b67eb38b7a8f4e7121ed432c,324,86,119,0.2654,0.5805,0.5424,1.0,0.494,0.5082,0.0141,1e-06,6,1680.14,50,30.0,2.3333333333333335,11.0,,,0.85,0,Excellent
def14e8541708294d7558fdf2126ef27,587,217,185,0.3697,0.4602,0.367,1.0,0.2757,0.4565,0.1808,0.000136,10,1680.22,40,20.0,5.5,23.0,,,0.7917000000000001,0,Good
df438e5206f31600e6ae4af72f2725f1,198,44,77,0.2222,0.6364,0.4999,1.0,0.6479,0.3174,-0.3305,-0.000312,5,1126.07,32,22.0,1.9090909090909092,4.0,,,0.6061,0,Passing
dff70232bcd2396f4a6c7bb57dab3e87,427,131,148,0.3068,0.5305,0.4062,1.0,0.4615,0.3434,-0.1181,-9.6e-05,7,1729.79,50,30.0,3.1,10.0,,,0.6661,0,Passing
e1f9b39289e1893622852cf8de6e14db,365,57,154,0.1562,0.7299,0.5344,1.0,0.5999,0.5267,-0.0732,-5.4e-05,9,1710.69,50,30.0,3.0,11.0,,,0.92,0,Excellent
e2a95f085fcfbe679d6915921ce6603f,528,148,190,0.2803,0.5621,0.363,1.0,0.4031,0.3472,-0.0559,-3.7e-05,14,1197.0,40,30.0,4.333333333333333,16.0,,,0.8217,0,Good
e2d083a5fd066b082d93042169313e21,1296,410,443,0.3164,0.5193,0.3445,1.0,0.3158,0.4102,0.0944,7.4e-05,12,1711.13,50,30.0,8.933333333333334,31.0,,,0.68,0,Passing
e3edca0f6e68bfb76eaf26a8eb6dd94b,685,225,230,0.3285,0.5055,0.4249,1.0,0.4276,0.4289,0.0013,3.4e-05,12,1687.74,50,30.0,5.566666666666666,28.0,,,0.84,0,Good
e4191d610537305de1d294adb121b513,473,109,182,0.2304,0.6254,0.451,1.0,0.4098,0.7121,0.3024,0.000151,14,1703.48,50,30.0,5.0,41.0,,,0.7661,0,Good
e5815151957be36ad2085b7a1a02c5cc,924,368,278,0.3983,0.4303,0.2379,1.0,0.2739,0.3212,0.0473,5e-05,26,937.72,26,17.0,11.411764705882353,40.0,,,0.64,0,Passing
e620a25ae37b9a8ba0362d5f02343161,466,206,130,0.4421,0.3869,0.5083,1.0,0.5733,0.7209,0.1475,0.000127,8,1701.77,50,30.0,3.1333333333333333,11.0,,,0.7633,0,Good
e86c39706a2a5033ed14f935353f015e,204,42,81,0.2059,0.6585,0.702,1.0,0.6248,0.7143,0.0895,7.1e-05,8,1652.43,50,30.0,1.7333333333333334,7.0,,,0.44,1,At-Risk
e875a3ad4f52e44482240713d709930e,152,30,61,0.1974,0.6703,0.7226,1.0,0.6508,0.8333,0.1825,0.000159,4,1680.98,40,30.0,1.6,5.0,,,0.42,1,At-Risk
e8cb5f581442030021d62fd780fa674d,774,264,255,0.3411,0.4913,0.4074,1.0,0.3425,0.5559,0.2134,0.0002,9,1578.37,50,30.0,5.733333333333333,24.0,,,0.9,0,Excellent
e8dc153260a59d4f236cfd7439d5dfd3,261,41,110,0.1571,0.7285,0.6094,1.0,0.5031,0.8311,0.328,0.000255,5,1681.29,50,30.0,2.8333333333333335,22.0,,,0.8,0,Good
eb6bdd281dfc2688a42174679b8e5bbd,510,132,189,0.2588,0.5888,0.5032,1.0,0.6041,0.5874,-0.0168,3.6e-05,19,1613.67,50,30.0,4.0,16.0,,,0.88,0,Excellent
eb6dc8aba23375061b6f07b137617096,157,11,73,0.0701,0.869,0.7358,1.0,0.6544,0.7432,0.0888,9e-05,5,1584.32,50,30.0,1.4333333333333333,8.0,,,0.3594,1,At-Risk
ed58966527f3896422f854dc5d703513,75,9,33,0.12,0.7857,0.5091,1.0,0.7665,0.2946,-0.4718,-0.000349,3,1685.46,16,10.0,1.5,4.0,,,0.67,0,Passing
edfccb5cf44f7c2c385f8d4470117a0d,63,5,29,0.0794,0.8529,0.643,1.0,0.7378,,,-0.000513,3,672.27,12,12.0,2.4166666666666665,6.0,,,0.76,0,Good
eeb358fcbf46e89566ad3fe0707820a0,484,156,164,0.3223,0.5125,0.4654,1.0,0.3582,0.4798,0.1216,0.000147,10,1675.74,50,30.0,2.8333333333333335,35.0,,,0.6783,0,Passing
eebe038e47780c96e2762b5e2003cef7,648,204,222,0.3148,0.5211,0.4233,1.0,0.462,0.4359,-0.0261,-4.5e-05,13,1697.07,43,30.0,5.133333333333334,18.0,,,0.92,0,Excellent
ef6fe50336005eee1e8e9093bfe576ae,37,5,16,0.1351,0.7619,0.7148,1.0,0.7148,,,-0.333243,1,1.57,10,,,,,,,0,
ef95afafde712120bb708d12b6217a9a,926,242,342,0.2613,0.5856,0.3185,1.0,0.3959,0.3975,0.0016,9.7e-05,20,1677.92,42,22.0,10.409090909090908,33.0,,,0.6583,0,Passing
efb534de6f86b9996e556b05ddf72357,220,66,77,0.3,0.5385,0.7256,1.0,0.7324,0.7242,-0.0082,8.8e-05,6,1662.82,50,30.0,1.4333333333333333,4.0,,,0.4514,1,At-Risk
effaa633fc27abdde0023af10ac9685e,379,113,133,0.2982,0.5407,0.3194,1.0,0.3491,0.4464,0.0972,1.8e-05,12,1740.05,32,22.0,5.0,11.0,,,0.435,1,At-Risk
effbafd134873f47f49c740581fb1854,416,132,142,0.3173,0.5182,0.4997,1.0,0.458,0.4675,0.0095,2.6e-05,6,1604.56,50,30.0,2.966666666666667,11.0,,,0.88,0,Excellent
f0935e4cd5920aa6c7c996a5ee53a70f,101,9,46,0.0891,0.8364,0.6101,1.0,0.6101,,,-0.000768,2,289.95,20,20.0,2.3,11.0,,,0.81,0,Good
f0cd63afa3dd55eb9f7857db09d52ce3,243,59,92,0.2428,0.6093,0.62,1.0,0.5314,0.7692,0.2378,0.000212,8,1704.47,50,30.0,2.0,13.0,,,0.37,1,At-Risk
f18374bf891c9af64c8570448824202d,87,1,43,0.0115,0.9773,0.7318,1.0,0.6562,,,5.5e-05,3,670.07,30,,,,,,,0,
f2a58d530f82792e08c9ffb0e7f0ee1f,255,45,105,0.1765,0.7,0.5857,1.0,0.4398,0.7507,0.3109,0.000267,6,1660.45,40,20.0,3.7,10.0,,,0.89,0,Excellent
f40a635828e2bffd0a598a7ed621fc93,656,152,252,0.2317,0.6238,0.4994,1.0,0.4614,0.4992,0.0378,2.3e-05,16,1593.22,50,30.0,4.6,46.0,,,0.88,0,Excellent
f416d0fbce436dde50730df3a12bba3b,24,16,4,0.6667,0.2,0.0,0.0,0.0,,,0.0,1,0.03,1,1.0,4.0,4.0,,,0.32,1,At-Risk
f417d05af72b37f956c906aea42d1511,722,310,206,0.4294,0.3992,0.2863,1.0,0.418,0.2073,-0.2107,-0.000207,6,1680.83,41,29.0,4.620689655172414,21.0,,,0.82,0,Good
f4db8537e9d75da46c4efc36a2d70956,358,126,116,0.352,0.4793,0.5983,1.0,0.7408,0.547,-0.1939,-0.000128,5,1612.05,50,30.0,1.7,5.0,,,0.431,1,At-Risk
f65854da4622c1f1ad4ffeb361d7703c,160,34,63,0.2125,0.6495,0.6765,1.0,0.7407,0.6283,-0.1124,-2e-05,4,1681.38,40,20.0,1.35,3.0,,,0.84,0,Good
f677ea36b7d540cd51261e6f68f3a7a0,463,147,158,0.3175,0.518,0.1867,1.0,0.2761,,,-0.000424,4,409.45,20,,,,,,,0,
f683900ca17bd492ad987ecf64e8ace6,537,199,169,0.3706,0.4592,0.3858,1.0,0.3426,0.3629,0.0203,-1.3e-05,8,1588.52,50,30.0,3.1666666666666665,11.0,,,0.6570999999999999,0,Passing
f7822db99574164a13b2d64a8b917105,560,146,207,0.2607,0.5864,0.3964,1.0,0.4455,0.4694,0.0239,2.6e-05,11,1651.5,50,30.0,4.666666666666667,20.0,,,0.9,0,Excellent
f78a3fbff320d57c670af3fcdafebc7e,805,225,290,0.2795,0.5631,0.303,1.0,0.357,0.2431,-0.1139,-8.6e-05,30,1678.6,50,30.0,6.433333333333334,32.0,,,0.5535,0,Passing
f812291e86e5d515984dc44cf9d41ac3,798,226,286,0.2832,0.5586,0.3148,1.0,0.359,0.3568,-0.0023,-1.6e-05,24,1586.79,32,,,,,,0.0,1,At-Risk
f827b5406c7aa5b4fe10062ae06a137b,338,102,118,0.3018,0.5364,0.5172,1.0,0.5018,0.4989,-0.003,1.3e-05,5,1683.84,50,30.0,2.1,7.0,,,0.92,0,Excellent
f892447540d0e840049183faa3109b1b,382,96,143,0.2513,0.5983,0.5983,1.0,0.5536,0.5767,0.0231,0.0001,14,1726.35,50,30.0,3.033333333333333,14.0,,,0.361,1,At-Risk
fa28c6cdf8dd6f41a657c3d7caa5c709,217,83,67,0.3825,0.4467,0.7705,1.0,0.7208,0.8333,0.1125,9.8e-05,5,1619.9,50,30.0,1.4333333333333333,6.0,,,0.24,1,At-Risk
fc5f86251458722c799d1830fa0c2c1f,787,363,212,0.4612,0.3687,0.3062,1.0,0.2668,0.3933,0.1264,0.000169,8,1203.29,40,30.0,5.933333333333334,37.0,,,0.48,1,At-Risk
fc75d7ec538864978b5833d6a675c768,124,36,44,0.2903,0.55,0.4912,1.0,0.4933,,,-1.2e-05,2,670.02,15,15.0,2.933333333333333,7.0,,,0.2806,1,At-Risk
